GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,SMSAA,URB_AREAA,AREANAME,CENCNTY,CBD,SEA,CS2001,CS2002,CS2003,CS2004,CS2005,CS2006,CS2007,CS2008,CS2009,CS2010,CS2011,CS2012,CS2013,CS2014,CS2015,CY7001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Standard Consolidated Statistical Area Code,Standard Metropolitan Statistical Area Code,Urban Area Code,Area Name,1970 Central County Code,Central Business District,State Economic Area,Paying cash rent: Less than $30,Paying cash rent: $30-$39,Paying cash rent: $40-$49,Paying cash rent: $50-$59,Paying cash rent: $60-$69,Paying cash rent: $70-$79,Paying cash rent: $80-$89,Paying cash rent: $90-$99,Paying cash rent: $100-$119,Paying cash rent: $120-$149,Paying cash rent: $150-$199,Paying cash rent: $200-$249,Paying cash rent: $250-$299,Paying cash rent: $300 or more,Without payment of cash rent,Total
"G25000902071","1970","1","1","Massachusetts","25","Essex","009",,,"2071",,"1120",,"Tract 2071","1","1","C",0,17,8,9,25,56,94,124,223,190,57,0,6,0,11,3190
"G25000902072","1970","1","1","Massachusetts","25","Essex","009",,,"2072",,"1120",,"Tract 2072","1","1","C",0,7,18,17,32,17,24,51,162,142,19,0,0,0,0,2278
"G25000902081","1970","1","1","Massachusetts","25","Essex","009",,,"2081",,"1120",,"Tract 2081","1","1","C",0,0,5,5,11,5,24,31,89,141,152,10,5,0,23,8891
"G25000902082","1970","1","1","Massachusetts","25","Essex","009",,,"2082",,"1120",,"Tract 2082","1","1","C",0,0,6,0,0,11,0,13,28,67,80,9,10,0,11,5855
"G25000902083","1970","1","1","Massachusetts","25","Essex","009",,,"2083",,"1120",,"Tract 2083","1","1","C",0,0,0,0,0,0,10,0,33,73,135,19,0,0,16,7119
"G25000902084","1970","1","1","Massachusetts","25","Essex","009",,,"2084",,"1120",,"Tract 2084","1","1","C",0,0,0,0,0,9,4,0,12,32,41,4,4,9,4,3259
"G25000902091","1970","1","1","Massachusetts","25","Essex","009",,,"2091",,"1120",,"Tract 2091","1","1","C",0,0,0,0,0,8,0,3,15,45,8,0,0,9,4,5936
"G25000902092","1970","1","1","Massachusetts","25","Essex","009",,,"2092",,"1120",,"Tract 2092","1","1","C",0,0,0,0,0,0,0,0,5,18,0,7,14,0,7,4882
"G25000902101","1970","1","1","Massachusetts","25","Essex","009",,,"2101",,"1120",,"Tract 2101","1","1","C",0,0,0,0,0,13,6,15,0,0,13,9,8,0,14,7074
"G25000902102","1970","1","1","Massachusetts","25","Essex","009",,,"2102",,"1120",,"Tract 2102","1","1","C",0,0,10,0,0,0,0,0,0,10,8,55,0,10,11,6371
"G25000902103","1970","1","1","Massachusetts","25","Essex","009",,,"2103",,"1120",,"Tract 2103","1","1","C",0,0,0,6,5,0,8,0,14,6,104,159,55,0,5,5657
"G25000902104","1970","1","1","Massachusetts","25","Essex","009",,,"2104",,"1120",,"Tract 2104","1","1","C",0,6,0,0,11,6,11,19,97,114,466,131,30,5,18,7348
"G25000902105","1970","1","1","Massachusetts","25","Essex","009",,,"2105",,"1120",,"Tract 2105","1","1","C",0,0,0,5,0,21,4,21,33,23,35,10,0,0,14,5259
"G25000902106","1970","1","1","Massachusetts","25","Essex","009",,,"2106",,"1120",,"Tract 2106","1","1","C",0,5,0,11,96,22,42,36,82,58,37,0,5,0,10,4786
"G25000902107","1970","1","1","Massachusetts","25","Essex","009",,,"2107",,"1120",,"Tract 2107","1","1","C",6,6,22,48,53,66,51,62,191,91,56,6,0,0,25,3932
"G25000902108","1970","1","1","Massachusetts","25","Essex","009",,,"2108",,"1120",,"Tract 2108","1","1","C",0,0,29,18,36,34,54,152,230,197,49,0,0,0,20,3551
"G25000902109","1970","1","1","Massachusetts","25","Essex","009",,,"2109",,"1120",,"Tract 2109","1","1","C",0,0,7,128,28,20,24,26,93,64,36,10,5,0,17,4102
"G25000902111","1970","1","1","Massachusetts","25","Essex","009",,,"2111",,"1120",,"Tract 2111","1","1","C",0,0,0,35,6,25,11,12,18,143,137,0,0,6,17,3770
"G25000902112","1970","1","1","Massachusetts","25","Essex","009",,,"2112",,"1120",,"Tract 2112","1","1","C",0,0,5,4,20,29,40,67,156,226,261,54,5,0,20,7713
"G25000902113","1970","1","1","Massachusetts","25","Essex","009",,,"2113",,"1120",,"Tract 2113","1","1","C",0,0,0,0,0,0,6,15,17,47,24,14,0,0,8,6241
"G25000902114","1970","1","1","Massachusetts","25","Essex","009",,,"2114",,"1120",,"Tract 2114","1","1","C",0,0,0,0,0,0,17,10,15,70,74,12,13,0,23,6715
"G25000902115","1970","1","1","Massachusetts","25","Essex","009",,,"2115",,"1120",,"Tract 2115","1","1","C",-1,,,,,,,,,,,,,,,1791
"G25000902121","1970","1","1","Massachusetts","25","Essex","009",,,"2121",,"1120",,"Tract 2121","1","1","C",0,0,0,42,6,14,11,5,30,40,36,0,0,3,14,4044
"G25000902131","1970","1","1","Massachusetts","25","Essex","009",,,"2131",,,,"Tract 2131","1","1","C",0,0,0,0,0,0,0,0,5,0,4,10,11,42,5,4032
"G25000902141","1970","1","1","Massachusetts","25","Essex","009",,,"2141",,"1120",,"Tract 2141","1","1","C",0,0,0,0,0,0,11,0,14,32,33,18,7,0,34,5225
"G25000902151","1970","1","1","Massachusetts","25","Essex","009",,,"2151",,"1120",,"Tract 2151","1","1","C",0,0,6,12,32,6,12,13,32,30,45,14,8,0,27,6373
"G25000902161","1970","1","1","Massachusetts","25","Essex","009",,,"2161",,"1120",,"Tract 2161","1","1","C",0,0,0,0,0,0,5,5,15,27,38,13,0,0,42,3770
"G25000902171","1970","1","1","Massachusetts","25","Essex","009",,,"2171",,"1120",,"Tract 2171","1","1","C",0,0,0,19,59,6,5,6,52,10,77,36,7,0,18,5442
"G25000902172","1970","1","1","Massachusetts","25","Essex","009",,,"2172",,"1120",,"Tract 2172","1","1","C",0,0,0,0,0,0,29,11,117,88,55,9,12,0,6,8138
"G25000902173","1970","1","1","Massachusetts","25","Essex","009",,,"2173",,"1120",,"Tract 2173","1","1","C",0,5,6,42,6,27,71,70,200,273,153,9,10,6,8,5629
"G25000902174","1970","1","1","Massachusetts","25","Essex","009",,,"2174",,"1120",,"Tract 2174","1","1","C",0,6,21,26,51,81,99,108,336,416,102,10,0,0,9,4895
"G25000902175","1970","1","1","Massachusetts","25","Essex","009",,,"2175",,"1120",,"Tract 2175","1","1","C",0,0,37,20,5,32,47,60,170,278,178,19,4,0,25,7622
"G25000902176","1970","1","1","Massachusetts","25","Essex","009",,,"2176",,"1120",,"Tract 2176","1","1","C",0,8,0,45,92,4,21,26,24,24,34,18,20,10,73,6644
"G25000902181","1970","1","1","Massachusetts","25","Essex","009",,,"2181",,"1120",,"Tract 2181","1","1","C",0,0,0,15,30,21,10,10,72,89,155,33,10,4,44,5151
"G25000902501","1970","1","1","Massachusetts","25","Essex","009",,,"2501",,"4160",,"Tract 2501","0","1","C",21,49,143,98,116,34,32,11,58,23,17,0,0,0,16,983
"G25000902502","1970","1","1","Massachusetts","25","Essex","009",,,"2502",,"4160",,"Tract 2502","0","1","C",0,0,6,28,26,62,60,63,227,291,142,0,0,0,16,4956
"G25000902503","1970","1","1","Massachusetts","25","Essex","009",,,"2503",,"4160",,"Tract 2503","0","1","C",0,9,26,22,73,47,134,85,153,126,32,0,0,0,9,2392
"G25000902504","1970","1","1","Massachusetts","25","Essex","009",,,"2504",,"4160",,"Tract 2504","0","1","C",0,29,37,19,43,76,117,158,169,100,14,6,6,0,18,3424
"G25000902505","1970","1","1","Massachusetts","25","Essex","009",,,"2505",,"4160",,"Tract 2505","0","1","C",0,15,29,19,58,61,87,95,230,136,50,0,0,0,14,3309
"G25000902506","1970","1","1","Massachusetts","25","Essex","009",,,"2506",,"4160",,"Tract 2506","0","1","C",0,0,12,5,44,108,112,144,190,197,91,20,0,0,27,4360
"G25000902507","1970","1","1","Massachusetts","25","Essex","009",,,"2507",,"4160",,"Tract 2507","0","1","C",0,5,5,46,71,124,155,123,284,223,85,5,4,0,22,4121
"G25000902508","1970","1","1","Massachusetts","25","Essex","009",,,"2508",,"4160",,"Tract 2508","0","1","C",0,0,9,23,33,86,121,138,228,284,118,0,0,0,35,6004
"G25000902509","1970","1","1","Massachusetts","25","Essex","009",,,"2509",,"4160",,"Tract 2509","0","1","C",0,21,101,96,144,88,86,77,123,50,15,0,0,0,18,2199
"G25000902510","1970","1","1","Massachusetts","25","Essex","009",,,"2510",,"4160",,"Tract 2510","0","1","C",9,14,18,61,91,93,72,49,109,41,10,0,0,0,6,1816
"G25000902511","1970","1","1","Massachusetts","25","Essex","009",,,"2511",,"4160",,"Tract 2511","0","1","C",0,40,52,23,23,48,77,39,114,88,11,0,0,0,11,1797
"G25000902512","1970","1","1","Massachusetts","25","Essex","009",,,"2512",,"4160",,"Tract 2512","0","1","C",11,17,68,40,50,12,53,6,98,68,76,13,0,0,10,1123
"G25000902513","1970","1","1","Massachusetts","25","Essex","009",,,"2513",,"4160",,"Tract 2513","0","1","C",0,106,87,114,156,158,137,112,129,72,18,0,0,0,5,3497
"G25000902514","1970","1","1","Massachusetts","25","Essex","009",,,"2514",,"4160",,"Tract 2514","0","1","C",0,5,59,21,35,74,69,98,211,243,34,5,0,0,9,4739
"G25000902515","1970","1","1","Massachusetts","25","Essex","009",,,"2515",,"4160",,"Tract 2515","0","1","C",5,83,79,54,123,118,153,126,280,167,40,5,0,0,15,5420
"G25000902516","1970","1","1","Massachusetts","25","Essex","009",,,"2516",,"4160",,"Tract 2516","0","1","C",7,42,74,46,122,191,159,135,243,211,91,4,0,0,20,5280
"G25000902517","1970","1","1","Massachusetts","25","Essex","009",,,"2517",,"4160",,"Tract 2517","0","1","C",0,27,22,9,66,104,87,86,205,203,44,0,0,0,15,4393
"G25000902518","1970","1","1","Massachusetts","25","Essex","009",,,"2518",,"4160",,"Tract 2518","0","1","C",0,0,0,10,28,38,54,57,107,150,142,4,0,0,24,7102
"G25000902521","1970","1","1","Massachusetts","25","Essex","009",,,"2521",,"4160",,"Tract 2521","1","1","C",0,0,0,6,0,14,49,15,46,146,46,0,0,0,6,5879
"G25000902522","1970","1","1","Massachusetts","25","Essex","009",,,"2522",,"4160",,"Tract 2522","1","1","C",0,0,0,0,0,5,4,7,37,53,65,0,0,0,4,5005
"G25000902523","1970","1","1","Massachusetts","25","Essex","009",,,"2523",,"4160",,"Tract 2523","1","1","C",0,0,38,115,94,34,36,89,172,315,96,0,0,0,51,5958
"G25000902524","1970","1","1","Massachusetts","25","Essex","009",,,"2524",,"4160",,"Tract 2524","1","1","C",0,0,7,0,77,69,168,112,209,167,96,0,5,0,0,4420
"G25000902525","1970","1","1","Massachusetts","25","Essex","009",,,"2525",,"4160",,"Tract 2525","1","1","C",0,0,0,10,22,23,38,35,73,224,90,4,6,0,20,8003
"G25000902526","1970","1","1","Massachusetts","25","Essex","009",,,"2526",,"4160",,"Tract 2526","1","1","C",0,0,0,0,12,11,33,37,32,88,138,11,7,0,39,6191
"G25000902531","1970","1","1","Massachusetts","25","Essex","009",,,"2531",,"4160",,"Tract 2531","1","1","C",0,0,7,61,44,34,50,94,142,182,108,18,5,0,17,6226
"G25000902532","1970","1","1","Massachusetts","25","Essex","009",,,"2532",,"4160",,"Tract 2532","1","1","C",0,4,0,3,6,14,17,23,41,92,474,214,71,5,29,10033
"G25000902541","1970","1","1","Massachusetts","25","Essex","009",,,"2541",,"4160",,"Tract 2541","1","1","C",0,6,0,16,0,0,6,17,35,103,189,144,47,0,0,5849
"G25000902542","1970","1","1","Massachusetts","25","Essex","009",,,"2542",,"4160",,"Tract 2542","1","1","C",0,0,11,69,29,38,53,62,130,169,154,28,0,0,23,4908
"G25000902543","1970","1","1","Massachusetts","25","Essex","009",,,"2543",,"4160",,"Tract 2543","1","1","C",0,0,0,0,0,0,0,14,15,25,108,82,19,0,98,5883
"G25000902544","1970","1","1","Massachusetts","25","Essex","009",,,"2544",,"4160",,"Tract 2544","1","1","C",0,0,5,15,0,5,10,0,25,43,38,11,0,0,23,7055
"G25000902601","1970","1","1","Massachusetts","25","Essex","009",,,"2601",,"4160",,"Tract 2601","0","1","C",13,17,109,151,277,204,175,153,263,188,18,0,0,0,31,4234
"G25000902602","1970","1","1","Massachusetts","25","Essex","009",,,"2602",,"4160",,"Tract 2602","0","1","C",0,7,11,53,69,128,129,137,302,152,29,0,0,0,4,3309
"G25000902603","1970","1","1","Massachusetts","25","Essex","009",,,"2603",,"4160",,"Tract 2603","0","1","C",0,0,0,8,74,20,55,27,66,86,66,5,0,0,31,6790
"G25000902604","1970","1","1","Massachusetts","25","Essex","009",,,"2604",,"4160",,"Tract 2604","0","1","C",0,0,0,0,5,0,7,10,41,31,28,0,0,0,16,3922
"G25000902605","1970","1","1","Massachusetts","25","Essex","009",,,"2605",,"4160",,"Tract 2605","0","1","C",0,0,0,10,15,6,23,7,28,86,35,11,0,0,17,3769
"G25000902606","1970","1","1","Massachusetts","25","Essex","009",,,"2606",,"4160",,"Tract 2606","0","1","C",0,0,17,9,22,17,53,62,175,87,30,0,0,0,18,3288
"G25000902607","1970","1","1","Massachusetts","25","Essex","009",,,"2607",,"4160",,"Tract 2607","0","1","C",0,0,0,42,24,41,42,49,114,55,26,8,0,0,23,3299
"G25000902608","1970","1","1","Massachusetts","25","Essex","009",,,"2608",,"4160",,"Tract 2608","0","1","C",10,0,16,33,116,82,157,172,317,174,14,0,0,0,16,4899
"G25000902609","1970","1","1","Massachusetts","25","Essex","009",,,"2609",,"4160",,"Tract 2609","0","1","C",0,6,12,20,28,23,69,50,125,60,4,0,0,0,2,3196
"G25000902610","1970","1","1","Massachusetts","25","Essex","009",,,"2610",,"4160",,"Tract 2610","0","1","C",0,0,0,51,22,35,73,65,213,146,84,0,0,0,35,4389
"G25000902611","1970","1","1","Massachusetts","25","Essex","009",,,"2611",,"4160",,"Tract 2611","0","1","C",0,0,9,0,10,12,13,14,56,64,91,9,0,0,34,5037
"G25000902621","1970","1","1","Massachusetts","25","Essex","009",,,"2621",,"4160",,"Tract 2621","1","1","C",6,0,0,0,12,15,8,21,60,50,66,17,0,4,35,4150
"G25000902631","1970","1","1","Massachusetts","25","Essex","009",,,"2631",,"4160",,"Tract 2631","1","1","C",0,0,0,0,0,0,0,5,11,5,5,5,0,0,5,2132
"G25000902641","1970","1","1","Massachusetts","25","Essex","009",,,"2641",,"4160",,"Tract 2641","1","1","C",0,0,5,5,15,0,5,36,36,33,60,0,0,0,6,5430
"G25000902651","1970","1","1","Massachusetts","25","Essex","009",,,"2651",,"4160",,"Tract 2651","1","1","C",0,0,0,0,18,5,12,19,44,78,51,0,0,0,24,5255
"G25001308001","1970","1","1","Massachusetts","25","Hampden","013",,,"8001",,"8000",,"Tract 8001","0","1","A",9,0,18,49,118,183,278,209,238,146,63,0,0,0,34,8258
"G25001308002","1970","1","1","Massachusetts","25","Hampden","013",,,"8002",,"8000",,"Tract 8002","0","1","A",0,0,0,5,16,10,53,115,217,141,90,6,0,0,29,8817
"G25001308003","1970","1","1","Massachusetts","25","Hampden","013",,,"8003",,"8000",,"Tract 8003","0","1","A",0,0,0,53,4,16,26,16,44,42,25,0,0,0,15,4815
"G25001308004","1970","1","1","Massachusetts","25","Hampden","013",,,"8004",,"8000",,"Tract 8004","0","1","A",0,0,0,9,12,51,96,153,306,151,24,7,0,0,25,7110
"G25001308005","1970","1","1","Massachusetts","25","Hampden","013",,,"8005",,"8000",,"Tract 8005","0","1","A",0,0,0,5,15,20,51,48,149,116,30,0,0,0,107,3958
"G25001308006","1970","1","1","Massachusetts","25","Hampden","013",,,"8006",,"8000",,"Tract 8006","0","1","A",0,10,28,45,211,374,231,168,175,118,10,0,0,0,41,3912
"G25001308007","1970","1","1","Massachusetts","25","Hampden","013",,,"8007",,"8000",,"Tract 8007","0","1","A",5,25,15,13,28,121,148,79,107,39,14,6,0,0,4,3244
"G25001308008","1970","1","1","Massachusetts","25","Hampden","013",,,"8008",,"8000",,"Tract 8008","0","1","A",0,15,100,37,73,79,135,165,231,112,42,5,0,0,16,3633
"G25001308009","1970","1","1","Massachusetts","25","Hampden","013",,,"8009",,"8000",,"Tract 8009","0","1","A",4,0,9,190,97,104,165,127,206,110,33,0,0,0,18,3681
"G25001308010","1970","1","1","Massachusetts","25","Hampden","013",,,"8010",,"8000",,"Tract 8010","0","1","A",0,0,42,34,15,0,13,4,0,11,0,0,0,0,0,143
"G2500130801101","1970","1","1","Massachusetts","25","Hampden","013",,,"801101",,"8000",,"Tract 8011.01","0","0","A",0,0,0,33,34,32,41,6,11,69,44,10,15,9,10,429
"G2500130801102","1970","1","1","Massachusetts","25","Hampden","013",,,"801102",,"8000",,"Tract 8011.02","0","1","A",7,0,17,78,65,113,83,47,102,28,46,16,0,0,4,1680
"G25001308012","1970","1","1","Massachusetts","25","Hampden","013",,,"8012",,"8000",,"Tract 8012","0","1","A",6,33,86,142,187,266,310,306,279,101,16,0,0,0,42,3262
"G25001308013","1970","1","1","Massachusetts","25","Hampden","013",,,"8013",,"8000",,"Tract 8013","0","1","A",0,5,29,58,38,83,170,159,272,169,90,37,5,0,24,5942
"G25001308014","1970","1","1","Massachusetts","25","Hampden","013",,,"8014",,"8000",,"Tract 8014","0","1","A",0,0,4,14,34,74,145,161,256,242,104,5,0,0,20,7172
"G2500130801501","1970","1","1","Massachusetts","25","Hampden","013",,,"801501",,"8000",,"Tract 8015.01","0","1","A",0,0,0,0,4,10,44,7,44,66,46,13,0,0,10,4679
"G2500130801502","1970","1","1","Massachusetts","25","Hampden","013",,,"801502",,"8000",,"Tract 8015.02","0","1","A",0,0,0,11,0,72,67,18,98,146,86,5,0,0,7,4156
"G2500130801503","1970","1","1","Massachusetts","25","Hampden","013",,,"801503",,"8000",,"Tract 8015.03","0","1","A",0,0,0,8,0,0,0,8,24,21,38,6,0,0,12,2926
"G2500130801601","1970","1","1","Massachusetts","25","Hampden","013",,,"801601",,"8000",,"Tract 8016.01","0","1","A",0,0,0,0,0,0,0,0,6,9,82,9,5,0,5,4890
"G2500130801602","1970","1","1","Massachusetts","25","Hampden","013",,,"801602",,"8000",,"Tract 8016.02","0","1","A",0,0,0,0,0,4,0,0,13,122,53,8,0,4,5,4611
"G2500130801603","1970","1","1","Massachusetts","25","Hampden","013",,,"801603",,"8000",,"Tract 8016.03","0","1","A",-1,,,,,,,,,,,,,,,2667
"G2500130801604","1970","1","1","Massachusetts","25","Hampden","013",,,"801604",,"8000",,"Tract 8016.04","0","1","A",-1,,,,,,,,,,,,,,,3066
"G2500130801605","1970","1","1","Massachusetts","25","Hampden","013",,,"801605",,"8000",,"Tract 8016.05","0","1","A",0,0,0,0,0,0,0,0,29,140,42,0,0,0,6,3502
"G25001308017","1970","1","1","Massachusetts","25","Hampden","013",,,"8017",,"8000",,"Tract 8017","0","1","A",0,9,13,19,26,44,78,112,320,321,132,9,0,0,19,8762
"G25001308018","1970","1","1","Massachusetts","25","Hampden","013",,,"8018",,"8000",,"Tract 8018","0","1","A",0,0,11,41,91,168,171,271,362,244,81,0,0,0,32,6006
"G25001308019","1970","1","1","Massachusetts","25","Hampden","013",,,"8019",,"8000",,"Tract 8019","0","1","A",6,0,59,54,100,304,547,516,528,329,151,57,22,5,16,8091
"G25001308020","1970","1","1","Massachusetts","25","Hampden","013",,,"8020",,"8000",,"Tract 8020","0","1","A",8,5,5,29,181,278,382,215,199,112,42,0,4,0,18,4201
"G25001308021","1970","1","1","Massachusetts","25","Hampden","013",,,"8021",,"8000",,"Tract 8021","0","1","A",0,0,15,75,46,50,123,228,388,407,245,47,41,11,25,7186
"G25001308022","1970","1","1","Massachusetts","25","Hampden","013",,,"8022",,"8000",,"Tract 8022","0","1","A",5,0,14,9,14,29,148,85,244,152,42,0,7,0,9,3334
"G25001308023","1970","1","1","Massachusetts","25","Hampden","013",,,"8023",,"8000",,"Tract 8023","0","1","A",0,5,6,15,21,65,118,197,459,374,119,0,0,0,20,7140
"G25001308024","1970","1","1","Massachusetts","25","Hampden","013",,,"8024",,"8000",,"Tract 8024","0","1","A",0,0,0,0,0,0,6,0,0,20,19,17,0,0,19,4401
"G25001308025","1970","1","1","Massachusetts","25","Hampden","013",,,"8025",,"8000",,"Tract 8025","0","1","A",0,0,0,0,0,0,0,0,28,109,30,6,0,0,38,7868
"G25001308026","1970","1","1","Massachusetts","25","Hampden","013",,,"8026",,"8000",,"Tract 8026","0","1","A",0,0,26,11,9,30,30,69,365,300,189,128,63,5,20,10344
"G25001308101","1970","1","1","Massachusetts","25","Hampden","013",,,"8101",,"8000",,"Tract 8101","1","1","A",0,16,14,13,43,61,39,103,149,103,57,17,0,0,16,5520
"G25001308102","1970","1","1","Massachusetts","25","Hampden","013",,,"8102",,"8000",,"Tract 8102","1","1","A",7,0,0,14,29,24,45,47,19,51,0,0,0,0,10,2423
"G25001308103","1970","1","1","Massachusetts","25","Hampden","013",,,"8103",,"8000",,"Tract 8103","1","1","A",0,0,6,11,28,32,51,67,82,33,22,0,0,0,18,3683
"G25001308104","1970","1","1","Massachusetts","25","Hampden","013",,,"8104",,"8000",,"Tract 8104","1","1","A",20,0,13,41,51,55,46,112,268,282,147,16,0,0,51,17492
"G25001308105","1970","1","1","Massachusetts","25","Hampden","013",,,"8105",,"8000",,"Tract 8105","0","1","A",0,0,0,0,0,0,0,0,223,85,21,0,0,0,1214,8734
"G25001308106","1970","1","1","Massachusetts","25","Hampden","013",,,"8106",,"8000",,"Tract 8106","0","1","A",0,0,6,11,25,55,26,30,106,106,204,5,0,4,9,5921
"G25001308107","1970","1","1","Massachusetts","25","Hampden","013",,,"8107",,"8000",,"Tract 8107","0","1","A",0,0,9,109,36,73,138,140,182,117,49,6,0,0,37,6889
"G25001308108","1970","1","1","Massachusetts","25","Hampden","013",,,"8108",,"8000",,"Tract 8108","0","1","A",0,15,12,123,89,119,93,94,141,90,13,0,0,9,19,4087
"G25001308109","1970","1","1","Massachusetts","25","Hampden","013",,,"8109",,"8000",,"Tract 8109","0","1","A",8,16,46,166,133,217,140,138,267,120,0,5,0,0,84,7932
"G25001308110","1970","1","1","Massachusetts","25","Hampden","013",,,"8110",,"8000",,"Tract 8110","0","1","A",0,0,10,26,19,32,77,60,109,82,53,5,0,0,15,5929
"G25001308111","1970","1","1","Massachusetts","25","Hampden","013",,,"8111",,"8000",,"Tract 8111","0","1","A",0,0,75,213,135,167,328,274,294,150,61,0,0,0,31,10209
"G25001308112","1970","1","1","Massachusetts","25","Hampden","013",,,"8112",,"8000",,"Tract 8112","0","1","A",0,4,4,17,37,34,98,65,140,109,47,0,0,0,23,6704
"G25001308113","1970","1","1","Massachusetts","25","Hampden","013",,,"8113",,"8000",,"Tract 8113","0","1","A",0,92,15,52,33,33,38,45,166,132,269,19,0,0,33,10271
"G25001308114","1970","1","1","Massachusetts","25","Hampden","013",,,"8114",,"8000",,"Tract 8114","0","1","A",8,15,65,261,342,247,212,120,85,11,5,0,0,0,25,4674
"G25001308115","1970","1","1","Massachusetts","25","Hampden","013",,,"8115",,"8000",,"Tract 8115","0","1","A",14,15,88,234,350,300,248,128,74,21,6,0,0,0,0,4184
"G25001308116","1970","1","1","Massachusetts","25","Hampden","013",,,"8116",,"8000",,"Tract 8116","0","1","A",0,64,281,290,350,515,452,362,256,44,16,0,0,0,0,6747
"G25001308117","1970","1","1","Massachusetts","25","Hampden","013",,,"8117",,"8000",,"Tract 8117","0","1","A",15,63,278,243,241,283,149,107,78,29,0,0,0,0,0,3471
"G25001308118","1970","1","1","Massachusetts","25","Hampden","013",,,"8118",,"8000",,"Tract 8118","0","1","A",0,6,17,64,77,135,170,188,351,157,23,5,0,0,40,5042
"G25001308119","1970","1","1","Massachusetts","25","Hampden","013",,,"8119",,"8000",,"Tract 8119","0","1","A",0,0,0,0,10,0,16,24,55,41,52,11,0,0,32,4519
"G25001308120","1970","1","1","Massachusetts","25","Hampden","013",,,"8120",,"8000",,"Tract 8120","0","1","A",0,0,10,13,66,61,233,133,416,365,102,62,5,0,40,8301
"G25001308121","1970","1","1","Massachusetts","25","Hampden","013",,,"8121",,"8000",,"Tract 8121","0","1","A",0,6,14,27,62,102,129,161,244,145,55,6,0,0,67,13094
"G25001308122","1970","1","1","Massachusetts","25","Hampden","013",,,"8122",,"8000",,"Tract 8122","1","1","A",0,0,11,5,103,31,76,55,285,382,416,5,0,0,28,7611
"G25001308123","1970","1","1","Massachusetts","25","Hampden","013",,,"8123",,"8000",,"Tract 8123","1","1","A",0,22,32,39,107,72,152,154,355,504,130,4,0,0,57,6404
"G25001308124","1970","1","1","Massachusetts","25","Hampden","013",,,"8124",,"8000",,"Tract 8124","1","1","A",0,5,4,72,10,30,51,102,122,155,94,11,4,0,27,14539
"G25001308125","1970","1","1","Massachusetts","25","Hampden","013",,,"8125",,"8000",,"Tract 8125","1","1","A",10,0,7,19,11,8,41,14,70,11,19,12,0,0,12,4897
"G25001308126","1970","1","1","Massachusetts","25","Hampden","013",,,"8126",,"8000",,"Tract 8126","1","1","A",0,0,0,21,36,10,16,21,7,19,14,12,0,0,8,4744
"G25001308127","1970","1","1","Massachusetts","25","Hampden","013",,,"8127",,"8000",,"Tract 8127","1","1","A",0,28,23,133,94,157,243,203,395,305,134,14,0,0,70,9400
"G25001308128","1970","1","1","Massachusetts","25","Hampden","013",,,"8128",,"8000",,"Tract 8128","1","1","A",0,0,0,14,20,47,60,51,43,32,67,5,0,0,6,4500
"G25001308129","1970","1","1","Massachusetts","25","Hampden","013",,,"8129",,"8000",,"Tract 8129","1","1","A",0,0,0,10,5,18,12,22,57,67,11,41,0,0,47,7892
"G25001308130","1970","1","1","Massachusetts","25","Hampden","013",,,"8130",,,,"Tract 8130","1","1","A",15,0,4,19,5,12,10,16,68,29,6,0,0,0,25,4896
"G25001308131","1970","1","1","Massachusetts","25","Hampden","013",,,"8131",,"8000",,"Tract 8131","1","1","A",0,5,5,0,0,5,17,18,40,100,119,20,0,0,10,6330
"G25001308132","1970","1","1","Massachusetts","25","Hampden","013",,,"8132",,"8000",,"Tract 8132","1","1","A",0,0,6,90,43,44,84,112,264,399,917,65,5,0,80,21785
"G25001308133","1970","1","1","Massachusetts","25","Hampden","013",,,"8133",,"8000",,"Tract 8133","1","1","A",0,0,5,9,0,5,4,18,18,9,46,5,12,8,37,15630
"G25001308134","1970","1","1","Massachusetts","25","Hampden","013",,,"8134",,"8000",,"Tract 8134","1","1","A",0,0,12,53,10,0,12,11,44,58,56,7,5,0,24,13018
"G25001308135","1970","1","1","Massachusetts","25","Hampden","013",,,"8135",,"8000",,"Tract 8135","1","1","A",0,0,5,0,0,0,0,5,11,16,11,8,11,0,47,4572
"G25001308136","1970","1","1","Massachusetts","25","Hampden","013",,,"8136",,"8000",,"Tract 8136","1","1","A",0,13,0,10,15,16,28,23,68,29,57,14,6,5,44,12089
"G25001308137","1970","1","1","Massachusetts","25","Hampden","013",,,"8137",,"8000",,"Tract 8137","1","1","A",0,8,4,16,18,26,33,31,62,76,60,10,0,0,14,7355
"G25001308138","1970","1","1","Massachusetts","25","Hampden","013",,,"8138",,,,"Tract 8138","1","1","A",0,0,0,3,0,0,0,9,14,38,14,10,0,0,19,3676
"G25001508201","1970","1","1","Massachusetts","25","Hampshire","015",,,"8201",,,,"Tract 8201","1","1","A",0,29,86,111,146,122,124,111,144,87,26,0,0,0,62,8187
"G25001508202","1970","1","1","Massachusetts","25","Hampshire","015",,,"8202",,,,"Tract 8202","1","1","A",16,0,0,17,0,0,29,30,34,103,59,12,0,0,42,5936
